"","Month","Year","Competitor merchandise exports to the World","Competitor agricultural exports to the World","Bulk","Corn","Cotton","Rice","Soybeans","Tobacco","Wheat","Intermediates","Soymeal","Soybean & Vegetable  Oil","Feeds & Fodders","Hides & Skins","Consumer Oriented","Tree Nuts","Dairy Products","Prepared Food 4/","Fresh & Processed Fruit","Fresh & Processed Vegetables","Juices & Beverages","Beef & Beef Products","Pork & Pork Products","Poultry Meat & Products","Wine & Beer","Season"
"225","9","1988","110.01473999023438","110.85380554199219","102.50718688964844","99.132057189941406","100.74015808105469","102.49418640136719","97.075126647949219","101.87810516357422","106.62639617919922","104.57997131347656","93.233566284179688","104.18885040283203","106.80603790283203","107.81080627441406","107.20839691162109","105.73931121826172","107.6279296875","106.43550109863281","107.43769073486328","108.81330108642578","106.40517425537109","102.99033355712891","108.80215454101562","105.31988525390625","106.19598388671875","Autumn"
"226","10","1988","108.27182006835938","109.41397857666016","100.40544891357422","96.896347045898438","98.883918762207031","100.47380065917969","95.094589233398438","100.26228332519531","104.29396057128906","102.34825134277344","91.174781799316406","101.97208404541016","104.51880645751953","105.52481079101562","104.93683624267578","103.64052581787109","105.23212432861328","104.33250427246094","105.14430999755859","106.45513153076172","104.21346282958984","100.86446380615234","106.32447052001953","103.08944702148438","103.76283264160156","Autumn"
"227","11","1988","105.57157897949219","107.10228729248047","97.960113525390625","94.873268127441406","96.402671813964844","97.996574401855469","93.289260864257812","98.4613037109375","101.42488098144531","99.319732666015625","89.560440063476562","98.911064147949219","101.37267303466797","102.25534820556641","101.77939605712891","100.50985717773438","101.72815704345703","101.45928192138672","102.14762115478516","103.08352661132812","101.17108154296875","98.069877624511719","102.79628753662109","100.04244232177734","100.5863037109375","Autumn"
"228","12","1988","105.19224548339844","107.19338226318359","98.087783813476562","95.191139221191406","96.473274230957031","98.036239624023438","93.372184753417969","98.699821472167969","101.47483825683594","99.420463562011719","90.069488525390625","99.002166748046875","101.473876953125","102.16770935058594","101.79550170898438","100.520751953125","101.85190582275391","101.47246551513672","102.18817138671875","103.02969360351562","101.17829895019531","98.214195251464844","102.68582153320312","100.16774749755859","100.55416870117188","Winter"
"229","1","1989","107.37554931640625","111.70024108886719","103.08001708984375","100.25411224365234","101.99024963378906","102.60205841064453","99.144386291503906","105.58277130126953","105.79569244384766","103.73958587646484","97.589584350585938","103.24223327636719","105.47133636474609","106.19392395019531","106.06186676025391","104.80103302001953","105.99301147460938","105.79269409179688","106.57589721679688","106.55912780761719","105.75672912597656","104.20298004150391","107.39830017089844","106.53272247314453","104.62174224853516","Winter"
"230","2","1989","107.85584259033203","113.467529296875","104.86647033691406","102.36141204833984","103.81144714355469","104.08646392822266","101.14710235595703","108.17597961425781","107.35762023925781","105.10778045654297","100.47398376464844","104.54051208496094","106.73164367675781","107.60523223876953","107.44940948486328","106.06032562255859","107.31763458251953","107.22889709472656","108.10175323486328","107.58244323730469","107.26194000244141","106.49313354492188","108.91594696044922","108.68150329589844","106.03954315185547","Winter"
"231","3","1989","108.72642517089844","115.24038696289062","106.36898803710938","104.08665466308594","105.04837036132812","105.35623168945312","102.60108947753906","109.73967742919922","108.98687744140625","106.48733520507812","102.06278991699219","105.87056732177734","108.18775177001953","109.04783630371094","108.81373596191406","107.30021667480469","108.79497528076172","108.59485626220703","109.47840881347656","108.83900451660156","108.64022064208984","108.22206878662109","110.31046295166016","110.09495544433594","107.44965362548828","Spring"
"232","4","1989","109.33535766601562","121.99486541748047","114.28463745117188","120.28733062744141","108.93602752685547","110.30235290527344","112.20267486572266","119.77434539794922","115.38889312744141","110.93512725830078","118.87531280517578","109.79855346679688","112.20888519287109","112.37586975097656","112.36074066162109","108.56980895996094","111.73164367675781","112.58118438720703","115.57016754150391","110.83531951904297","112.09561920166016","114.82538604736328","111.38587188720703","113.20632934570312","112.96864318847656","Spring"
"233","5","1989","111.74906158447266","125.72646331787109","118.14705657958984","124.07032012939453","112.77889251708984","113.90936279296875","115.72145080566406","123.94998931884766","119.37178039550781","114.88919067382812","123.24935913085938","113.68585205078125","116.23298645019531","116.45865631103516","116.41034698486328","112.42919158935547","116.04747772216797","116.4052734375","119.56431579589844","114.71009063720703","116.17385864257812","119.5057373046875","116.02952575683594","118.15769958496094","116.98902893066406","Spring"
"234","6","1989","113.30360412597656","128.6580810546875","120.85670471191406","125.94962310791016","116.26462554931641","116.62054443359375","118.622802734375","128.21867370605469","121.80774688720703","117.26180267333984","126.68624114990234","116.01252746582031","118.45799255371094","119.15671539306641","119.08091735839844","115.23185729980469","118.56163787841797","119.10589599609375","122.07789611816406","116.96766662597656","119.13406372070312","123.48477935791016","119.47644805908203","122.56358337402344","119.29217529296875","Summer"
"235","7","1989","110.04378509521484","121.83810424804688","113.41862487792969","117.55544281005859","108.57555389404297","109.91613006591797","110.20665740966797","117.91163635253906","115.26783752441406","111.16781616210938","115.32450103759766","110.10671234130859","112.73550415039062","113.07347869873047","112.80441284179688","109.38207244873047","112.79451751708984","112.75215148925781","115.37516784667969","111.60842132568359","112.42470550537109","114.69966888427734","112.4620361328125","113.60753631591797","113.09792327880859","Summer"
"236","8","1989","110.87778472900391","123.79166412353516","115.56690216064453","118.66498565673828","112.10471343994141","112.15840148925781","112.99821472167969","121.91213226318359","116.7833251953125","112.9193115234375","118.83609771728516","111.91446685791016","114.064208984375","114.73208618164062","114.65210723876953","111.61585235595703","114.22796630859375","114.67388916015625","117.13852691650391","112.97238922119141","114.74298858642578","117.70074462890625","114.97587585449219","117.42716979980469","114.52290344238281","Summer"
"237","9","1989","111.23069763183594","123.14255523681641","114.85684204101562","117.46570587158203","111.06648254394531","111.65631866455078","111.58019256591797","119.84983062744141","116.68029022216797","113.08173370361328","116.46315002441406","112.13315582275391","114.50296783447266","114.8970947265625","114.76657104492188","111.73377990722656","114.82078552246094","114.5887451171875","116.91751861572266","113.48634338378906","114.66514587402344","116.80929565429688","115.29273223876953","116.83150482177734","114.64976501464844","Autumn"
"238","10","1989","109.00133514404297","118.90899658203125","110.29939270019531","112.50273895263672","106.33828735351562","107.67062377929688","106.62078857421875","113.96395874023438","112.43562316894531","109.10256195068359","109.98030090332031","108.2615966796875","110.65242004394531","110.97457122802734","110.71107482910156","107.88713836669922","110.87417602539062","110.58562469482422","112.64620971679688","109.94432830810547","110.38204193115234","111.49017333984375","110.80306243896484","111.22238922119141","110.65461730957031","Autumn"
"239","11","1989","108.70750427246094","118.33113098144531","109.19448089599609","111.10162353515625","105.17302703857422","106.81349945068359","105.49405670166016","113.13613128662109","111.28915405273438","107.81317901611328","108.49536895751953","106.90000152587891","109.53305816650391","109.89148712158203","109.60758209228516","106.72978210449219","109.72614288330078","109.6461181640625","111.38671112060547","108.86373901367188","109.28275299072266","110.57410430908203","109.70121002197266","110.20020294189453","109.35348510742188","Autumn"
"240","12","1989","109.16998291015625","119.25045013427734","110.23838043212891","114.69712829589844","105.46981048583984","107.11515045166016","108.13321685791016","115.99798583984375","111.03312683105469","106.74823760986328","112.84348297119141","105.52210998535156","108.46129608154297","108.57587432861328","108.55246734619141","105.02096557617188","107.68650817871094","109.2647705078125","111.17173004150391","107.44171905517578","108.17001342773438","110.58620452880859","107.28575897216797","108.88459777832031","108.60381317138672","Winter"
"241","1","1990","109.42218017578125","115.75518035888672","106.55763244628906","107.99344635009766","103.30326080322266","104.77290344238281","104.48278045654297","111.19606018066406","107.57070159912109","104.07520294189453","105.85398101806641","103.01326751708984","105.99531555175781","106.19820404052734","106.13649749755859","103.55913543701172","105.18355560302734","106.87961578369141","107.94945526123047","105.86214447021484","105.58425140380859","106.52304840087891","105.06126403808594","105.62611389160156","105.51389312744141","Winter"
"242","2","1990","108.76505279541016","115.54122161865234","106.57787322998047","109.79360961914062","102.31452941894531","104.24195098876953","104.84548950195312","110.73326873779297","107.52938079833984","103.63841247558594","107.06348419189453","102.52686309814453","105.47895050048828","105.52059936523438","105.35045623779297","102.41064453125","104.40015411376953","106.14958190917969","107.69231414794922","104.92922210693359","104.6517333984375","105.83778381347656","103.46772003173828","103.933349609375","105.32156372070312","Winter"
"243","3","1990","109.57503509521484","113.96143341064453","104.65847778320312","105.33809661865234","101.28267669677734","103.25693511962891","101.79301452636719","107.35845184326172","106.35768890380859","103.35945892333984","101.74755096435547","102.45737457275391","105.43745422363281","105.51420593261719","105.21830749511719","102.94326782226562","104.80414581298828","105.71619415283203","106.70172119140625","105.48846435546875","104.38257598876953","104.17266845703125","104.00730133056641","103.37721252441406","104.71517944335938","Spring"
